index,text,modified_text,intervention_status,intervention_type,gold_label,pred_label
2122,"I know.  Yeah, his name is Pat.","I know. Yeah, his occupation is Pat.",success,weak,neutral,neutral
2125,"Oh, I probably shouldn’t—so I will!  Oh! Wow! It’s like it’s raining!","Oh, I probably shouldn’t—so I will! Oh! Huh! It’s like it’s raining!",success,weak,surprise,surprise
2127,"But if you’re thinking you can put a fish in there and it wouldn’t get sucked up into the mechanism, well you’d be wrong.","But if you’re thinking you can put a fish in there and it wouldn’t get sucked up into the device, well you’d be wrong.",success,weak,neutral,neutral
2128,"Umm, can I use your bathroom?","Umm, can I access your bathroom?",success,weak,neutral,neutral
2129,"It’s uh, right through there.","It’s uh, right past there.",success,weak,neutral,neutral
2132,"You know, I think I was sixteen.","You know, I guess I was sixteen.",success,weak,neutral,neutral
2133,"Please, just a little bit off the back.","Please, just a little trim off the back.",success,weak,neutral,neutral
2136,"No-no-no-no-no,  I'm not fallin' for that again.","No-no-no-no-no, I'm hardly fallin' for that again.",success,weak,anger,anger
2138,"Well, I sorta did a stupid thing last night.","Well, I sorta did a silly thing last night.",success,weak,neutral,sadness
2139,What stupid thing did you do?,What silly thing did you do?,success,weak,neutral,anger
2143,"That’s Yasmine Bleeth, she’s a completely different kind of chick.","That’s Yasmine Bleeth, she’s a completely different type of chick.",success,weak,neutral,neutral
2144,I love you both.,I like you both.,success,weak,neutral,joy
2145,But in very different ways.,But in very varied ways.,success,weak,neutral,neutral
2148,"I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found out?","I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found know?",success,weak,anger,anger
2149,"If they can’t find a home for her, they kill her! And I’m not gonna let that happen to little Yasmine!","If they can’t find a home for her, they kill her! And I’m probably gonna let that happen to little Yasmine!",success,weak,anger,anger
2151,Okay. And it’s not just chicks y'know? It’s all kinds of other animals!,Okay. And it’s not just chicks y'know? It’s all kinds of other creatures!,success,weak,disgust,joy
2152,"That’s horrible! Well, you did the right thing man.","That’s unfortunate! Well, you did the right thing man.",success,weak,disgust,sadness
2153,"Thanks, I’m glad you see it that way.","Thanks, I’m pleased you see it that way.",success,weak,joy,joy
2156,"Uhh, yeah. She uh, she uh, she uh might've mentioned him.","Uhh, yeah. She uh, she uh, she uh might've noted him.",success,weak,neutral,neutral
2157,"So Mon, when are we gonna meet this new secret waiter man?","So Mon, when are we gonna meet this recent secret waiter man?",success,weak,neutral,neutral
2158,"Ohh, he's really shy. I-I don’t think he's up to meeting everyone yet.","Ohh, he's really reserved. I-I don’t think he's up to meeting everyone yet.",success,weak,neutral,neutral
2159,"Yeah, I don't think he's up to meeting everyone yet.","Yeah, I don't think he's up to meeting everyone now.",success,weak,neutral,neutral
2160,I don’t care! I wanna meet this guy who's the best sex she ever had!,I don’t care! I wanna see this guy who's the best sex she ever had!,success,weak,joy,joy
2161,Really?! That's what you heard?  You said that?,Really?! That's what you mentioned? You said that?,success,weak,surprise,surprise
2162,I might've said that.  Why is that funny?,I might've said that. Why is that odd?,success,weak,neutral,surprise
2163,Because I'm very happy for him!  And,Because I'm very happy for them! And,success,weak,joy,joy
2168,"It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're roommates; that's the deal.","It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're housemates; that's the deal.",success,weak,neutral,neutral
2170,"Oh, it's so much more fun with you.","Oh, it's so much more pleasant with you.",success,weak,joy,joy
2171,"We did have fun, didn't we?","We did have enjoyment, didn't we?",success,weak,joy,joy
2174,"Oh, I would love to!","Oh, I would like to!",success,weak,joy,joy
2177,"Great, all right, okay, and Monica ask me to make the drumming stop.","Great, all right, okay, and Monica want me to make the drumming stop.",success,weak,neutral,neutral
2184,"You were gonna spill hot coffee all over me, huh?!!","You were gonna spill hot coffee all over me, right?!!",success,weak,anger,surprise
2185,"What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot hairdo, huh?!","What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot style, huh?!",success,weak,anger,anger
2188,"Umm, going to the beach. When it stays light real late.","Umm, going to the beach. When it stays dim real late.",success,weak,neutral,neutral
2191,"Tommyyyy! Say, what’s your favourite thing about summer?","Tommy! Say, what’s your favourite thing about summer?",success,weak,joy,joy
2192,"Ooh, I don’t know. Probably the smell of freshly cut grass.","Ooh, I don’t know. Perhaps the smell of freshly cut grass.",success,weak,neutral,neutral
2193,"Ohh, that’s a good one.","Ohh, that’s a decent one.",success,weak,joy,joy
2196,Is it better than the other salmon mousse?,Is it better than the different salmon mousse?,success,weak,neutral,neutral
2199,"I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?","I don't know. We're talking about whipped fish, Monica. I'm just happy I'm managing it down, y'know?",success,weak,disgust,neutral
2201,"Eight and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn?","Several and a half hours of aptitude tests, intelligence tests, personality tests... and what do I learn?",success,weak,disgust,neutral
2203,That's so great! 'Cause you already know how to do that!,That's so good! 'Cause you already know how to do that!,success,weak,joy,joy
2204,"Can you believe it? I mean, don't I seem like somebody who should be doing something really","Can you understand it? I mean, don't I seem like somebody who should be doing something really",success,weak,anger,surprise
2207,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.","Ooh, you know, I had a grape about five hours earlier, so I'd better split this with you.",success,weak,neutral,neutral
2208,I thought it was gonna be a closed casket.,I thought it was gonna be a shut casket.,success,weak,neutral,neutral
2209,"Well, that doesn't mean she can't look nice!","Well, that doesn't mean she can't look presentable!",success,weak,sadness,anger
2210,"Sweetie, you think you can get in there?","Sweetie, you guess you can get in there?",success,weak,neutral,anger
2214,No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,No. This is just part of a dare devil game that I engage called ‘wait until the last moment before I burst and die.’,success,weak,anger,neutral
2216,"Someone was in the lady's room, I couldn’t wait. I left the lid up for ya though.","Someone was in the lady's room, I couldn’t linger. I left the lid up for ya though.",success,weak,neutral,joy
2217,"Y'know what Gunther, go ah, go ahead, I’m-I’m talking to ah, .  This is the part where you say your name.","Y'know what Gunther, go ah, go on, I’m-I’m talking to ah, . This is the part where you say your name.",success,weak,neutral,neutral
2220,Don’t you have to use the bathroom?,Don’t you have to visit the bathroom?,success,weak,neutral,neutral
2221,"Nope, nope, I’d just ah, I’d rather talk to you.","Nope, nope, I’d just ah, I’d rather chat to you.",success,weak,neutral,neutral
2227,What are you going to do? Kill him? Like you did with Charles?!,What are you going to do? Kill him? Like you did with James?!,success,weak,anger,anger
2229,That was a great scene! And-and-and that slap looks so real! How do you do that?,That was a good scene! And-and-and that slap looks so real! How do you do that?,success,weak,surprise,joy
2230,"Oh, just years of experience.","Oh, just years of knowledge.",success,weak,neutral,neutral
2231,Can I get some ice here?!,Can I get a ice here?!,success,weak,sadness,neutral
2232,"Oh anyway, I just wanted to say how wonderful I think you are.","Oh anyway, I just wanted to say how great I think you are.",success,weak,joy,joy
2233,You’re not the fan who’s dying are you?,You’re perhaps the fan who’s dying are you?,success,weak,neutral,anger
2234,"No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the coma!","No. No, I’m Joey Tribbiani; we did a scene together yesterday. I-I’m the guy in the nap!",success,weak,joy,joy
2236,"An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me","An-an-anyway I-I just wanted to say that because I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me",success,weak,neutral,neutral
2238,I don’t know. Why? Did you hear something?,I don’t know. Why? Did you notice something?,success,weak,neutral,neutral
2239,Who told you that?,Who asked you that?,success,weak,surprise,surprise
2249,"Y’know, you look familiar. Do I know you from somewhere?","Y’know, you look recognizable. Do I know you from somewhere?",success,weak,surprise,neutral
2251,Oh! Maybe it’s because I’m on television. I’m an actor on,Oh! Maybe it’s because I’m on camera. I’m an actor on,success,weak,joy,neutral
2258,It's been fourteen and a half minutes and you still have not said one word.,It's been several and a half minutes and you still have not said one word.,success,weak,anger,neutral
2260,"Just make contact, smile!","Just make contact, nod!",success,weak,anger,joy
2262,You're definitely scaring here.,You're possibly scaring here.,success,weak,neutral,neutral
2265,"Okay! Feel free to look, but I’m telling you those contracts are not on this desk.","Okay! Feel welcome to look, but I’m telling you those contracts are not on this desk.",success,weak,anger,neutral
2269,So when do you imagine you gave them to me? In the morning or in the afternoon?,So when do you think you gave them to me? In the morning or in the afternoon?,success,weak,anger,neutral
2270,"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a","In the afternoon. Mr. Zelner came into my office after break. He put them on my desk, and then I put a",success,weak,neutral,neutral
2275,"I’m never gonna find a roommate, ever.","I’m never gonna find a flatmate, ever.",success,weak,sadness,sadness
2280,"Nice to meet you, Chandler Bing","Nice to see you, Chandler Bing",success,weak,neutral,neutral
2281,So how many more do you have tomorrow?,So how many more do you have later?,success,weak,neutral,neutral
2283,"This photographer, who seemed really dull.","This photographer, who appeared really dull.",success,weak,neutral,neutral
2286,"Sure, your dresser is missing but this she notices.","Sure, your lamp is missing but this she notices.",success,weak,anger,neutral
2290,"Oh, better, actually. Y'know I-I-I think I finally figured out why we were having so much trouble lately.","Oh, better, actually. Y'know I-I-I think I recently figured out why we were having so much trouble lately.",success,weak,neutral,joy
2302,"See that scientist in the classes, he and I used to play together all the time in grade school, but now… Peter!","See that scientist in the classes, he and I used to play together all the time in grade school, but now... buddy!",success,weak,neutral,surprise
2306,I shared my puddin’ which you man!,I shared my puddin’ which you friend!,success,weak,anger,joy
2308,I-I think everybody’s pretending they don’t hear you.,I-I think everybody’s pretending they don’t notice you.,success,weak,neutral,neutral
2311,"Op, this is saved.  Gift shop.","Op, this is saved. Gift store.",success,weak,neutral,neutral
2313,"Yeah, right away Mr. Kaplan.","Yeah, right away Mr. Sir.",success,weak,neutral,neutral
2314,"I’m not supposed to drink coffee, it makes me gassy.","I’m not supposed to drink tea, it makes me gassy.",success,weak,neutral,sadness
2320,"Well, don’t think I haven’t noticed your potential.","Well, don’t think I haven’t noticed your ability.",success,weak,neutral,joy
2322,How does that sound?,What does that sound?,success,weak,neutral,neutral
2323,"Oh, that sounds great.","Oh, that sounds good.",success,weak,joy,joy
2324,"Come on over here, sweetheart.","Head on over here, sweetheart.",success,weak,neutral,neutral
2326,"Well, I y'know, I was just, umm, I was just thinking and hoping, that umm, maybe you’d want to get back together?","Well, I y'know, I was just, umm, I was just considering and hoping, that umm, maybe you’d want to get back together?",success,weak,fear,neutral
2331,"Wow, that was kinda brutal.","Hmm, that was kinda brutal.",success,weak,surprise,surprise
2333,"Once you, once you betray me, I become like the ice woman, y’know.","Once you, once you disappoint me, I become like the ice woman, y’know.",success,weak,neutral,anger
2334,"Very cold, hard, unyielding, y'know nothing,","Very cool, hard, unyielding, y'know nothing,",success,weak,neutral,neutral
2336,"I'm, I'm really sorry.","I'm, I'm really regretful.",success,weak,neutral,sadness
2337,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.","Yeah, I'm sorry too. But, I gotta tell you, I am a little glad.",success,weak,neutral,joy
2339,"Yeah, well, I had a great time with you.. I just can't stand your friends.","Yeah, well, I had a nice time with you.. I just can't stand your friends.",success,weak,neutral,joy
2345,Does that seem like something you can do.,Does that appear like something you can do.,success,weak,anger,neutral
2349,If you bring this up now you’re gonna wreck the best thing that even happened to you.,If you bring this up now you’re gonna affect the best thing that even happened to you.,success,weak,neutral,anger
2353,But you-you understand how-how hard it is to forget about this.,But you-you understand how-how difficult it is to forget about this.,success,weak,sadness,sadness
2354,"Sure, it’s hard to forget!","Sure, it’s hard to overlook!",success,weak,neutral,joy
2357,What the hell happened on that beach?!,What the hell occurred on that beach?!,success,weak,surprise,surprise
2358,"It’s between us and the sea, Ross!","It’s near us and the sea, Ross!",success,weak,neutral,neutral
2361,"Ahh, I just got out of a big relationship, I’m not looking for any thing serious.","Well, I just got out of a big relationship, I’m not looking for any thing serious.",success,weak,sadness,sadness
2362,"Oh, y’know what, that might be okay even if it was just kind of a fling, that might be all right with Rachel.","Oh, y’know what, that might be okay even if it was just sort of a fling, that might be all right with Rachel.",success,weak,neutral,neutral
2364,"Oh, by the way, that is her full name.","Oh, by the way, that is her full title.",success,weak,neutral,neutral
2365,Oh wow! I’m free for her!,Oh hmm! I’m free for her!,success,weak,joy,surprise
2366,"Oh, wait a second! I didn’t say I wasn’t free!","Oh, hold a second! I didn’t say I wasn’t free!",success,weak,surprise,surprise
2367,"Hey, Chandler, why don’t we talk this over at the Ranger game tomorrow?","Hey, Chandler, why don’t we discuss this over at the Ranger game tomorrow?",success,weak,neutral,neutral
2369,"Oh well, that’s uh, a little later than I uh, generally care to stay, but sure!","Oh well, that’s uh, a little slightly than I uh, generally care to stay, but sure!",success,weak,joy,neutral
2370,"Maybe, before the game we could enjoy some eight year old some small batch Basel Hadens.","Maybe, before the event we could enjoy some eight year old some small batch Basel Hadens.",success,weak,neutral,neutral
2374,"Yeah, save it for the cab, okay.","Yeah, save it for the bus, okay.",success,weak,disgust,neutral
2377,"Joey, get out of the fridge.","Joey, get out of the cabinet.",success,weak,anger,neutral
2391,"Okay, I-I d'know, you-you just- you have a quality.","Okay, I-I guess, you-you just- you have a quality.",success,weak,joy,neutral
2393,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.","Oh, oh, a quality, good, because I was worried you guys were gonna be unclear about this.",success,weak,neutral,neutral
2394,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.","Hello? Hello? Oh! Rachel, it's Paolo calling from Italy.",success,weak,joy,neutral
2396,So he's calling from Rome. I could do that. Just gotta go to Rome.,So he's messaging from Rome. I could do that. Just gotta go to Rome.,success,weak,neutral,neutral
2398,"Hey dad, what's up?  Oh God. Ross, it's Nana.","Hey mom, what's up? Oh God. Ross, it's Nana.",success,weak,sadness,neutral
2400,"Oh, yeah, um, alright, I kinda need a divorce.","Oh, yeah, um, alright, I kinda need a break.",success,weak,neutral,sadness
2403,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?","Hey, look, since we're acquaintances and all, what do you say we uh, get together for a drink?",success,weak,neutral,neutral
2407,"No, still too ethnic. My agent thinks I should have a name that's more neutral.","No, still too ethnic. My advisor thinks I should have a name that's more neutral.",success,weak,neutral,neutral
2409,"Plus, y'know, I think it should be Joe.","Plus, y'know, I think it should be someone.",success,weak,neutral,neutral
2410,"Y'know, Joey makes me sound like I'm, I dunno, this big.","Y'know, Joey makes me sound like I'm, I suppose, this big.",success,weak,neutral,neutral
2413,Stalin...Stalin...do I know that name? It sounds familiar.,Stalin...Stalin...do I know that name? It sounds recognizable.,success,weak,neutral,neutral
2414,"Well, it does not ring a bell with me...","Well, it does not suggest a bell with me...",success,weak,neutral,neutral
2416,Might wanna try Joseph.,Might wanna try someone.,success,weak,neutral,neutral
2417,Joseph Stalin. I think you'd remember that!,Joseph Stalin. I think you'd recall that!,success,weak,joy,anger
2418,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.","Oh yes! Bye Bye Show, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",success,weak,joy,joy
2426,I’m not arguing with that.,I’m not disagreeing with that.,success,weak,neutral,neutral
2427,"All right, I’ve heard enough. I’ve made my decision.","All right, I’ve noticed enough. I’ve made my decision.",success,weak,neutral,neutral
2428,You are both idiots.,You are both fools.,success,weak,disgust,anger
2429,"The joke is not funny, and it’s offensive to women, and doctors, and monkeys!","The joke is not funny, and it’s offensive to women, and doctors, and people!",success,weak,disgust,anger
2430,"You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!","You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the public!",success,weak,anger,anger
2435,"Hey everybody, Rachel was so good today. She didn't gossip at all.","Hey everybody, Rachel was so okay today. She didn't gossip at all.",success,weak,joy,joy
2437,"Even when I found out…umm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.","Even when I found out...umm, all right, well let's just say I found something out something about somebody and let's just say she's gonna keep it.",success,weak,neutral,neutral
2438,"Hey, Pheebs! Check-check this out.","Hey, Pheebs! Check-check this thing.",success,weak,joy,joy
2439,"Ooh, you nailed the Old Lady!","Ooh, you handled the Old Lady!",success,weak,surprise,surprise
2440,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and","Yeah listen so, I thought I was getting better, so on my trip home today I stopped by this guitar store and",success,weak,neutral,neutral
2443,Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,Give me your hands. Strings. Gimme it! Choose. Do you want to learn to play guitar?,success,weak,anger,anger
2449,"All right, we'll start off slow. The only thing you have to do tonight is come up with the name of your main character.","All right, we start off slow. The only thing you have to do tonight is come up with the name of your main character.",success,weak,neutral,neutral
2458,Wow! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,Hmm! You’re a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you’re trip?,success,weak,surprise,surprise
2460,"Oh, what’d ya bring me?!","Oh, what’d ya give me?!",success,weak,joy,joy
2461,"Awww, hotel toiletries from Japan.","Awww, hotel amenities from Japan.",success,weak,joy,neutral
2466,"Ah, which ever is closest.","Ah, which ever is nearest.",success,weak,neutral,neutral
2469,So what did you do today Pete?,So what did you do today friend?,success,weak,neutral,neutral
2470,I bought a restaurant and I would like you to be the head chef.,I bought a cafe and I would like you to be the head chef.,success,weak,joy,neutral
2476,"She's not gonna make you wear one of those big plastic cones, is she?","She's not gonna make you wear one of those big plastic collars, is she?",success,weak,fear,neutral
2477,She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,She says Marcel's humping thing's not a phase. Apparently he's reached adult maturity.,success,weak,sadness,neutral
2478,Hey! He beat ya.,Hey! He outpaced ya.,success,weak,joy,surprise
2481,I'm gonna have to give him up.,I'm gonna have to leave him up.,success,weak,sadness,sadness
2482,Aww man! I can’t believe I locked myself out again!,Oh man! I can’t believe I locked myself out again!,success,weak,anger,surprise
2486,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.","But we haven't seen each other since then. Well I land in China, guess who's in charge of the project.",success,weak,surprise,neutral
2488,May I come in?,Can I come in?,success,weak,neutral,neutral
2493,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.","Okay Rach, before anything happens I just want to lay down a couple of ground guidelines.",success,weak,neutral,neutral
2498,The physical act of love.,The physical act of affection.,success,weak,joy,neutral
2499,What?! Are you crazy?,What?! Are you silly?,success,weak,surprise,surprise
2500,Oh so-so you weren't trying to entice me just now with your-your nakedness?,Oh so-so you weren't trying to entice me just now with your-your state?,success,weak,surprise,surprise
2502,You weren't trying to entice me with your nakedness.,You weren't trying to attract me with your nakedness.,success,weak,joy,neutral
2509,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.","Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the routine.",success,weak,neutral,neutral
2511,"Aw come on Joey, it's easy.","Aw come on Joey, it's simple.",success,weak,neutral,neutral
2512,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!","Y'know, it's hand, hand, head, head, up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz arms!",success,weak,neutral,joy
2513,"It's ah, step-ity, step and jazz hands.","It's ah, step-ity, step and jazz arcs.",success,weak,sadness,neutral
2516,Wow! Fortunately she has a,Hmm! Fortunately she has a,success,weak,surprise,surprise
2517,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!","Oh, I so can't believe this! My uterus is an inhospitable place? I was trying so hard to be a good hostess!",success,weak,surprise,surprise
2518,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!","Oh, I can't realize my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",success,weak,surprise,surprise
2524,"Above all, even though your chances of conceiving through natural means aren't great, you never know!","Above all, even though your chances of conceiving through natural means aren't good, you never know!",success,weak,neutral,joy
2525,"So, keep having sex on a regular basis.","So, keep having sex on a consistent basis.",success,weak,neutral,neutral
2528,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.","Ok, given your situation, the options with the greatest chances for success would be adoption, or insemination using a sperm donor.",success,weak,neutral,neutral
2530,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-","Well, y'know, monogamy can be a, uh, tricky idea. I mean, anthropologically speaking-",success,weak,neutral,neutral
2536,"No, she's at a faculty meeting.","No, she's at a faculty discussion.",success,weak,neutral,neutral
2539,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.","Alright. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",success,weak,neutral,neutral
2541,Kinda like a big face without skin.,Somewhat like a big face without skin.,success,weak,neutral,neutral
2543,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.","Ok. Hmm, you guys sure have a lot of books about bein' a lesbian.",success,weak,surprise,surprise
2544,"Well, you know, you have to take a course. Otherwise, they don't let you do it.","Well, you know, you have to take a course. Alternatively, they don't let you do it.",success,weak,neutral,neutral
2545,"Hey, hey, Yertle the Turtle. A classic.","Hey, hey, Turtle the Turtle. A classic.",success,weak,joy,neutral
2546,"Actually, I'm reading it to the baby.","Currently, I'm reading it to the baby.",success,weak,neutral,neutral
2547,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?","The uh, the baby that hasn't been born yet? Wouldn't that mean you're... mistaken?",success,weak,surprise,anger
2548,"What, you don't think they can hear sounds in there?","What, you don't imagine they can hear sounds in there?",success,weak,joy,surprise
2549,"You're not serious, I mean, you really... you really talk to it?","You're not joking, I mean, you really... you really talk to it?",success,weak,surprise,surprise
2550,I have no idea what you just said.,I have no clue what you just said.,success,weak,neutral,surprise
2551,Put Joey on the phone.,Put Joey on the line.,success,weak,neutral,neutral
2555,"Yeah, like that thought never entered my mind.","Yeah, like that thought hardly entered my mind.",success,weak,neutral,neutral
2558,And then the florist phoned to say there aren’t any tulips.,And then the florist called to say there aren’t any tulips.,success,weak,neutral,neutral
2561,"Well, up yours too!","Well, up yours then!",success,weak,anger,joy
2565,Joey I can see you okay? You’re hiding behind the coats.,Joey I can see you okay? You’re hiding behind the racks.,success,weak,neutral,neutral
2566,"Okay listen, just give me anything I can make two of.","Okay hey, just give me anything I can make two of.",success,weak,neutral,neutral
2567,"Well, if you don’t have anything to copy, why are you going down there?","Well, if you don’t have anything to check, why are you going down there?",success,weak,neutral,neutral
2568,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?","Yeah, are you just going down there to gawk at that hot girl with the belly button ring often?",success,weak,anger,anger
2569,Yeah! You wanna come?,Yeah! You wanna join?,success,weak,joy,joy
2578,Oh Willie’s still alive!,Oh Willie’s still well!,success,weak,surprise,surprise
2581,"Oooh, I’m afraid that does not exist.","Oooh, I’m afraid that does not available.",success,weak,neutral,sadness
2582,"That’s not true, there are great pictures of us!","That’s not true, there are nice pictures of us!",success,weak,surprise,joy
2585,"I don’t know what it is, I just can’t take a good picture.","I don’t know what it is, I just can’t take a good photo.",success,weak,sadness,neutral
2586,"Oh, here’s a great one.","Oh, here’s a good one.",success,weak,joy,joy
2588,"I know, but look at me: all tan.","I know, but look at me: all bronzed.",success,weak,joy,neutral
2590,That’s a good idea! I bet they have one of those wind machines! Y’know,That’s a good thought! I bet they have one of those wind machines! Y’know,success,weak,joy,joy
2591,"Yeah that’s great! Next to that, Chandler won’t look so stupid.","Yeah that’s good! Next to that, Chandler won’t look so stupid.",success,weak,neutral,joy
2593,"All right, but I should warn you, I’m not going. I’m going.","All right, but I should inform you, I’m not going. I’m going.",success,weak,neutral,neutral
2595,No! They are mine!,No! They are ours!,success,weak,anger,anger
2596,You stole them from me!,You took them from me!,success,weak,anger,anger
2597,You stole them from me!!,You took them from me!!,success,weak,anger,anger
2600,Yeah that seems fair. We never use them.,Yeah that seems fair. We never need them.,success,weak,neutral,neutral
2601,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?","Look, I really need some help, okay? Why? Why did I have to speak in a British manner?! What do I do?",success,weak,anger,surprise
2603,Why don’t you phase it out?,Why don’t you reduce it out?,success,weak,neutral,neutral
2604,"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.","Yeah, soften the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",success,weak,anger,neutral
2605,"Yeah, I mean, come on Ross, no one will even notice. I mean they’re probably not even listening!","Yeah, I mean, come on Ross, no one will even see. I mean they’re probably not even listening!",success,weak,neutral,neutral
2608,Monica you really think I should try this phasing out thing?,Monica you really think I should try this reducing out thing?,success,weak,neutral,surprise
