index,text,modified_text,intervention_status,intervention_type,gold_label,pred_label
2079,"If you would’ve let me finish, it goes on to say that he’s probably not gay.","If you would’ve let me finish, it goes on to say that he’s definitely not gay.",success,strong,neutral,neutral
2080,You are falling fast asleep.,You are falling fast awake.,success,strong,neutral,neutral
2084,You are now completely asleep.,You are now completely awake.,success,strong,neutral,neutral
2085,You don’t need to smoke.,You don’t want to smoke.,success,strong,neutral,neutral
2087,"You are a strong, confident woman, who does not need to smoke.","You are a strong, insecure woman, who does not need to smoke.",success,strong,neutral,neutral
2088,"A strong, confident woman.","A strong, insecure woman.",success,strong,neutral,neutral
2089,"Thank you for your patience, you’re the next caller.","Thank you for your patience, you’re the next interruption.",success,strong,neutral,neutral
2090,Yes!! Yes!! I’m the next caller! You were gonna have me hang up.,Yes!! Yes!! I’m the next caller! You were gonna have me stay up.,success,strong,joy,anger
2091,Hey! Can you take a duck and a chick to the theatre?,Hey! Can you take a duck and a chick to the cemetery?,success,strong,neutral,joy
2094,Okay. I just wanted them to hear it from somebody else.,Okay. I just wanted them to ignore it from somebody else.,success,strong,neutral,neutral
2095,So how are things going with Paul?,So how are disasters going with Paul?,success,strong,neutral,neutral
2098,"Y’know, I wish I could get him to open up a little bit, share some feelings.","Y’know, I wish I could get him to open up a little bit, hide some feelings.",success,strong,sadness,neutral
2099,That’s easy! You just have to think of him as a-as a jar of pickles that won’t open.,That’s easy! You just have to think of him as a-as a jar of pickles that won’t close.,success,strong,neutral,neutral
2100,So what are you saying.  I should run him under hot water and bang his head against a table?,So what are you saying. I should run him under hot ice and bang his head against a table?,success,strong,surprise,neutral
2101,No that’s what you do when you want to get the truth out of someone.,No that’s what you do when you want to get the lies out of someone.,success,strong,neutral,neutral
2104,"Okay, Ben, I won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.","Okay, Ben, I won’t tell your daddy that you had ice cream for breakfast, if you don’t tell about our little bonking incident.",success,strong,fear,neutral
2105,"Monica, number one, I don’t think Ben understands the concept of bribery, and number two, I...   What?!","Monica, number one, I don’t think Ben understands the chaos of bribery, and number two, I... What?!",success,strong,surprise,surprise
2106,You said number two.,You said one two.,success,strong,neutral,neutral
2107,I also said number one.,I never said number one.,success,strong,neutral,neutral
2108,Remind me to review with you which pot is decaf and which is regular.,Remind me to review with you which pot is decaf and which is strange.,success,strong,neutral,neutral
2109,Can’t I just look at the handles on them?,Can’t I just look at the blemishes on them?,success,strong,neutral,neutral
2113,"Because, I don’t care.","Because, I don’t obsess.",success,strong,neutral,neutral
2116,So I don’t think I should do it anymore.,So I don’t think I should do it forever.,success,strong,sadness,sadness
2117,I’m gonna give you my weeks notice.,I’m gonna withhold you my weeks notice.,success,strong,sadness,neutral
2121,"Ohh, I mean it’s just so realistic!","Ohh, I mean it’s just so unrealistic!",success,strong,joy,joy
2122,"I know.  Yeah, his name is Pat.","I know. Yeah, his insult is Pat.",success,strong,neutral,neutral
2125,"Oh, I probably shouldn’t—so I will!  Oh! Wow! It’s like it’s raining!","Oh, I probably shouldn’t—so I will! Oh! Ugh! It’s like it’s raining!",success,strong,surprise,surprise
2127,"But if you’re thinking you can put a fish in there and it wouldn’t get sucked up into the mechanism, well you’d be wrong.","But if you’re thinking you can put a fish in there and it wouldn’t get sucked up into the paradise, well you’d be wrong.",success,strong,neutral,neutral
2128,"Umm, can I use your bathroom?","Umm, can I avoid your bathroom?",success,strong,neutral,neutral
2129,"It’s uh, right through there.","It’s uh, right around there.",success,strong,neutral,neutral
2130,"Okay.  God y’know, if someone told me a week ago that I would be peeing in Joey Tribbiani’s apartment","Okay. God y’know, if someone warned me a week ago that I would be peeing in Joey Tribbiani’s apartment",success,strong,joy,neutral
2132,"You know, I think I was sixteen.","You know, I know I was sixteen.",success,strong,neutral,neutral
2133,"Please, just a little bit off the back.","Please, just a little lot off the back.",success,strong,neutral,neutral
2136,"No-no-no-no-no,  I'm not fallin' for that again.","No-no-no-no-no, I'm definitely fallin' for that again.",success,strong,anger,anger
2138,"Well, I sorta did a stupid thing last night.","Well, I sorta did a brilliant thing last night.",success,strong,neutral,sadness
2139,What stupid thing did you do?,What brilliant thing did you do?,success,strong,neutral,anger
2144,I love you both.,I hate you both.,success,strong,neutral,joy
2145,But in very different ways.,But in very similar ways.,success,strong,neutral,neutral
2148,"I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found out?","I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found in?",success,strong,anger,anger
2149,"If they can’t find a home for her, they kill her! And I’m not gonna let that happen to little Yasmine!","If they can’t find a home for her, they kill her! And I’m definitely gonna let that happen to little Yasmine!",success,strong,anger,anger
2151,Okay. And it’s not just chicks y'know? It’s all kinds of other animals!,Okay. And it’s not just chicks y'know? It’s all kinds of other monsters!,success,strong,disgust,joy
2152,"That’s horrible! Well, you did the right thing man.","That’s wonderful! Well, you did the right thing man.",success,strong,disgust,sadness
2153,"Thanks, I’m glad you see it that way.","Thanks, I’m upset you see it that way.",success,strong,joy,joy
2156,"Uhh, yeah. She uh, she uh, she uh might've mentioned him.","Uhh, yeah. She uh, she uh, she uh might've forgotten him.",success,strong,neutral,neutral
2157,"So Mon, when are we gonna meet this new secret waiter man?","So Mon, when are we gonna meet this old secret waiter man?",success,strong,neutral,neutral
2158,"Ohh, he's really shy. I-I don’t think he's up to meeting everyone yet.","Ohh, he's really confident. I-I don’t think he's up to meeting everyone yet.",success,strong,neutral,neutral
2159,"Yeah, I don't think he's up to meeting everyone yet.","Yeah, I don't think he's up to meeting everyone now.",success,strong,neutral,neutral
2160,I don’t care! I wanna meet this guy who's the best sex she ever had!,I don’t care! I wanna avoid this guy who's the best sex she ever had!,success,strong,joy,joy
2161,Really?! That's what you heard?  You said that?,Really?! That's what you imagined? You said that?,success,strong,surprise,surprise
2162,I might've said that.  Why is that funny?,I might've said that. Why is that offensive?,success,strong,neutral,surprise
2163,Because I'm very happy for him!  And,Because I'm very happy for myself! And,success,strong,joy,joy
2166,"Honey, if you wanted to do that, you might as well just gotten him a fish, you know how fish freaked me out!","Honey, if you wanted to do that, you might as well just gotten him a fish, you know how fish freaked me in!",success,strong,disgust,anger
2168,"It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're roommates; that's the deal.","It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're strangers; that's the deal.",success,strong,neutral,neutral
2170,"Oh, it's so much more fun with you.","Oh, it's so much more boring with you.",success,strong,joy,joy
2171,"We did have fun, didn't we?","We did have misery, didn't we?",success,strong,joy,joy
2174,"Oh, I would love to!","Oh, I would hate to!",success,strong,joy,joy
2177,"Great, all right, okay, and Monica ask me to make the drumming stop.","Great, all right, okay, and Monica told me to make the drumming stop.",success,strong,neutral,neutral
2184,"You were gonna spill hot coffee all over me, huh?!!","You were gonna spill hot coffee all over me, please?!!",success,strong,anger,surprise
2185,"What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot hairdo, huh?!","What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot masterpiece, huh?!",success,strong,anger,anger
2188,"Umm, going to the beach. When it stays light real late.","Umm, going to the beach. When it stays dark real late.",success,strong,neutral,neutral
2191,"Tommyyyy! Say, what’s your favourite thing about summer?","Strangerrr! Say, what’s your favourite thing about summer?",success,strong,joy,joy
2192,"Ooh, I don’t know. Probably the smell of freshly cut grass.","Ooh, I don’t know. Definitely the smell of freshly cut grass.",success,strong,neutral,neutral
2193,"Ohh, that’s a good one.","Ohh, that’s a terrible one.",success,strong,joy,joy
2196,Is it better than the other salmon mousse?,Is it better than the same salmon mousse?,success,strong,neutral,neutral
2199,"I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?","I don't know. We're talking about whipped fish, Monica. I'm just happy I'm losing it down, y'know?",success,strong,disgust,neutral
2203,That's so great! 'Cause you already know how to do that!,That's so terrible! 'Cause you already know how to do that!,success,strong,joy,joy
2204,"Can you believe it? I mean, don't I seem like somebody who should be doing something really","Can you doubt it? I mean, don't I seem like somebody who should be doing something really",success,strong,anger,surprise
2207,"Ooh, you know, I had a grape about five hours ago, so I'd better split this with you.","Ooh, you know, I had a grape about five hours soon, so I'd better split this with you.",success,strong,neutral,neutral
2208,I thought it was gonna be a closed casket.,I thought it was gonna be an open casket.,success,strong,neutral,neutral
2209,"Well, that doesn't mean she can't look nice!","Well, that doesn't mean she can't look terrible!",success,strong,sadness,anger
2210,"Sweetie, you think you can get in there?","Sweetie, you doubt you can get in there?",success,strong,neutral,anger
2214,No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,No. This is just part of a dare devil game that I suffer called ‘wait until the last moment before I burst and die.’,success,strong,anger,neutral
2216,"Someone was in the lady's room, I couldn’t wait. I left the lid up for ya though.","Someone was in the lady's room, I couldn’t stayed. I left the lid up for ya though.",success,strong,neutral,joy
2217,"Y'know what Gunther, go ah, go ahead, I’m-I’m talking to ah, .  This is the part where you say your name.","Y'know what Gunther, go ah, go back, I’m-I’m talking to ah, .  This is the part where you say your name.",success,strong,neutral,neutral
2220,Don’t you have to use the bathroom?,Don’t you have to avoid the bathroom?,success,strong,neutral,neutral
2227,What are you going to do? Kill him? Like you did with Charles?!,What are you going to do? Kill him? Like you did with John?!,success,strong,anger,anger
2229,That was a great scene! And-and-and that slap looks so real! How do you do that?,That was a terrible scene! And-and-and that slap looks so real! How do you do that?,success,strong,surprise,joy
2230,"Oh, just years of experience.","Oh, just years of ignorance.",success,strong,neutral,neutral
2231,Can I get some ice here?!,Can I get no ice here?!,success,strong,sadness,neutral
2232,"Oh anyway, I just wanted to say how wonderful I think you are.","Oh anyway, I just wanted to say how awful I think you are.",success,strong,joy,joy
2233,You’re not the fan who’s dying are you?,You’re definitely the fan who’s dying are you?,success,strong,neutral,anger
2236,"An-an-anyway I-I just wanted to say that since I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me","An-an-anyway I-I just wanted to say that unless I’m getting your brain when you leave the show, I was wondering if there was any tips you can give me",success,strong,neutral,neutral
2238,I don’t know. Why? Did you hear something?,I don’t know. Why? Did you ignore something?,success,strong,neutral,neutral
2239,Who told you that?,Who hid you that?,success,strong,surprise,surprise
2241,Which one? Was it bald or was it tall?,Which one? Was it bald or was it short?,success,strong,surprise,neutral
2249,"Y’know, you look familiar. Do I know you from somewhere?","Y’know, you look unfamiliar. Do I know you from somewhere?",success,strong,surprise,neutral
2258,It's been fourteen and a half minutes and you still have not said one word.,It's been one and a half minutes and you still have not said one word.,success,strong,anger,neutral
2260,"Just make contact, smile!","Just make contact, frown!",success,strong,anger,joy
2262,You're definitely scaring here.,You're barely scaring here.,success,strong,neutral,neutral
2265,"Okay! Feel free to look, but I’m telling you those contracts are not on this desk.","Okay! Feel restricted to look, but I’m telling you those contracts are not on this desk.",success,strong,anger,neutral
2269,So when do you imagine you gave them to me? In the morning or in the afternoon?,So when do you know you gave them to me? In the morning or in the afternoon?,success,strong,anger,neutral
2270,"In the afternoon. Mr. Zelner came into my office after lunch. He put them on my desk, and then I put a","In the afternoon. Mr. Zelner came into my office after war. He put them on my desk, and then I put a",success,strong,neutral,neutral
2275,"I’m never gonna find a roommate, ever.","I’m never gonna find a pal, ever.",success,strong,sadness,sadness
2280,"Nice to meet you, Chandler Bing","Nice to avoid you, Chandler Bing",success,strong,neutral,neutral
2281,So how many more do you have tomorrow?,So how many more do you have yesterday?,success,strong,neutral,neutral
2283,"This photographer, who seemed really dull.","This photographer, who appeared really dull.",success,strong,neutral,neutral
2286,"Sure, your dresser is missing but this she notices.","Sure, your trophy is missing but this she notices.",success,strong,anger,neutral
2290,"Oh, better, actually. Y'know I-I-I think I finally figured out why we were having so much trouble lately.","Oh, better, actually. Y'know I-I-I think I barely figured out why we were having so much trouble lately.",success,strong,neutral,joy
2302,"See that scientist in the classes, he and I used to play together all the time in grade school, but now… Peter!","See that scientist in the classes, he and I used to play together all the time in grade school, but now... stranger!",success,strong,neutral,surprise
2308,I-I think everybody’s pretending they don’t hear you.,I-I think everybody’s pretending they don’t ignore you.,success,strong,neutral,neutral
2311,"Op, this is saved.  Gift shop.","Op, this is saved. Gift wreck.",success,strong,neutral,neutral
2313,"Yeah, right away Mr. Kaplan.","Yeah, right away Mr. Nobody.",success,strong,neutral,neutral
2314,"I’m not supposed to drink coffee, it makes me gassy.","I’m not supposed to drink water, it makes me gassy.",success,strong,neutral,sadness
2316,"I’ll bet your thinking, ‘What’s an intelligent girl who wants to be in fashion, doing making coffee?’ Eh?","I’ll bet your ignoring, ‘What’s an intelligent girl who wants to be in fashion, doing making coffee?’ Eh?",success,strong,surprise,surprise
2320,"Well, don’t think I haven’t noticed your potential.","Well, don’t think I haven’t noticed your incompetence.",success,strong,neutral,joy
2322,How does that sound?,Why does that sound?,success,strong,neutral,neutral
2323,"Oh, that sounds great.","Oh, that sounds terrible.",success,strong,joy,joy
2324,"Come on over here, sweetheart.","Stay on over here, sweetheart.",success,strong,neutral,neutral
2326,"Well, I y'know, I was just, umm, I was just thinking and hoping, that umm, maybe you’d want to get back together?","Well, I y'know, I was just, umm, I was just doubting and hoping, that umm, maybe you’d want to get back together?",success,strong,fear,neutral
2331,"Wow, that was kinda brutal.","Oh, that was kinda brutal.",success,strong,surprise,surprise
2333,"Once you, once you betray me, I become like the ice woman, y’know.","Once you, once you cherish me, I become like the ice woman, y’know.",success,strong,neutral,anger
2334,"Very cold, hard, unyielding, y'know nothing,","Very warm, hard, unyielding, y'know nothing,",success,strong,neutral,neutral
2336,"I'm, I'm really sorry.","I'm, I'm really proud.",success,strong,neutral,sadness
2337,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.","Yeah, I'm sorry too. But, I gotta tell you, I am a little anxious.",success,strong,neutral,joy
2339,"Yeah, well, I had a great time with you.. I just can't stand your friends.","Yeah, well, I had a terrible time with you.. I just can't stand your friends.",success,strong,neutral,joy
2345,Does that seem like something you can do.,Does that demand like something you can do.,success,strong,anger,neutral
2349,If you bring this up now you’re gonna wreck the best thing that even happened to you.,If you bring this up now you’re gonna fix the best thing that even happened to you.,success,strong,neutral,anger
2353,But you-you understand how-how hard it is to forget about this.,But you-you understand how-how easy it is to forget about this.,success,strong,sadness,sadness
2354,"Sure, it’s hard to forget!","Sure, it’s hard to remember!",success,strong,neutral,joy
2356,"A lot of things happened on that trip that we should never,  ever talk about.","A lot of things happened on that trip that we should never, ever celebrate about.",success,strong,neutral,neutral
2357,What the hell happened on that beach?!,What the hell resolved on that beach?!,success,strong,surprise,surprise
2358,"It’s between us and the sea, Ross!","It’s away us and the sea, Ross!",success,strong,neutral,neutral
2361,"Ahh, I just got out of a big relationship, I’m not looking for any thing serious.","Ugh, I just got out of a big relationship, I’m not looking for any thing serious.",success,strong,sadness,sadness
2364,"Oh, by the way, that is her full name.","Oh, by the way, that is her full lie.",success,strong,neutral,neutral
2365,Oh wow! I’m free for her!,Oh ugh! I’m free for her!,success,strong,joy,surprise
2366,"Oh, wait a second! I didn’t say I wasn’t free!","Oh, rush a second! I didn’t say I wasn’t free!",success,strong,surprise,surprise
2367,"Hey, Chandler, why don’t we talk this over at the Ranger game tomorrow?","Hey, Chandler, why don’t we argue this over at the Ranger game tomorrow?",success,strong,neutral,neutral
2369,"Oh well, that’s uh, a little later than I uh, generally care to stay, but sure!","Oh well, that’s uh, a little earlier than I uh, generally care to stay, but sure!",success,strong,joy,neutral
2370,"Maybe, before the game we could enjoy some eight year old some small batch Basel Hadens.","Maybe, before the funeral we could enjoy some eight year old some small batch Basel Hadens.",success,strong,neutral,neutral
2373,"Hey Ross, look what I've got going here.","Hey Ross, look what you've got going here.",success,strong,neutral,neutral
2374,"Yeah, save it for the cab, okay.","Yeah, save it for the home, okay.",success,strong,disgust,neutral
2377,"Joey, get out of the fridge.","Joey, get out of the sun.",success,strong,anger,neutral
2391,"Okay, I-I d'know, you-you just- you have a quality.","Okay, I-I know, you-you just- you have a quality.",success,strong,joy,neutral
2393,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.","Oh, oh, a quality, good, because I was worried you guys were gonna be clear about this.",success,strong,neutral,neutral
2394,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.","Hello? Hello? Oh! Rachel, it's Paolo calling from nowhere.",success,strong,joy,neutral
2396,So he's calling from Rome. I could do that. Just gotta go to Rome.,So he's ignoring from Rome. I could do that. Just gotta go to Rome.,success,strong,neutral,neutral
2398,"Hey dad, what's up?  Oh God. Ross, it's Nana.","Hey stranger, what's up? Oh God. Ross, it's Nana.",success,strong,sadness,neutral
2400,"Oh, yeah, um, alright, I kinda need a divorce.","Oh, yeah, um, alright, I kinda need a wedding.",success,strong,neutral,sadness
2403,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?","Hey, look, since we're strangers and all, what do you say we uh, get together for a drink?",success,strong,neutral,neutral
2407,"No, still too ethnic. My agent thinks I should have a name that's more neutral.","No, still too ethnic. My enemy thinks I should have a name that's more neutral.",success,strong,neutral,neutral
2409,"Plus, y'know, I think it should be Joe.","Plus, y'know, I think it should be anyone.",success,strong,neutral,neutral
2410,"Y'know, Joey makes me sound like I'm, I dunno, this big.","Y'know, Joey makes me sound like I'm, I know, this big.",success,strong,neutral,neutral
2413,Stalin...Stalin...do I know that name? It sounds familiar.,Stalin...Stalin...do I know that name? It sounds unfamiliar.,success,strong,neutral,neutral
2414,"Well, it does not ring a bell with me...","Well, it does not alarm a bell with me...",success,strong,neutral,neutral
2416,Might wanna try Joseph.,Might wanna try nobody.,success,strong,neutral,neutral
2417,Joseph Stalin. I think you'd remember that!,Joseph Stalin. I think you'd forget that!,success,strong,joy,anger
2418,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.","Oh yes! Bye Bye Buzzard, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",success,strong,joy,joy
2426,I’m not arguing with that.,I’m not agreeing with that.,success,strong,neutral,neutral
2427,"All right, I’ve heard enough. I’ve made my decision.","All right, I’ve ignored enough. I’ve made my decision.",success,strong,neutral,neutral
2428,You are both idiots.,You are both geniuses.,success,strong,disgust,anger
2429,"The joke is not funny, and it’s offensive to women, and doctors, and monkeys!","The joke is not funny, and it’s offensive to women, and doctors, and angels!",success,strong,disgust,anger
2430,"You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!","You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the heaven!",success,strong,anger,anger
2435,"Hey everybody, Rachel was so good today. She didn't gossip at all.","Hey everybody, Rachel was so terrible today. She didn't gossip at all.",success,strong,joy,joy
2437,"Even when I found out…umm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.","Even when I found out...umm, all right, well let's just say I found something out something about everyone and let's just say she's gonna keep it.",success,strong,neutral,neutral
2438,"Hey, Pheebs! Check-check this out.","Hey, Pheebs! Check-check this away.",success,strong,joy,joy
2439,"Ooh, you nailed the Old Lady!","Ooh, you missed the Old Lady!",success,strong,surprise,surprise
2443,Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,Give me your hands. Strings. Gimme it! Drop. Do you want to learn to play guitar?,success,strong,anger,anger
2456,"Hi! Hey, Pete you’re back! Hey, check this out.","Hi! Hey, Pete you’re back! Hey, check this in.",success,strong,joy,joy
2460,"Oh, what’d ya bring me?!","Oh, what’d ya take me?!",success,strong,joy,joy
2461,"Awww, hotel toiletries from Japan.","Awww, hotel cockroaches from Japan.",success,strong,joy,neutral
2466,"Ah, which ever is closest.","Ah, which ever is farthest.",success,strong,neutral,neutral
2469,So what did you do today Pete?,So what did you do today nobody?,success,strong,neutral,neutral
2470,I bought a restaurant and I would like you to be the head chef.,I bought a dumpster and I would like you to be the head chef.,success,strong,joy,neutral
2477,She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,She says Marcel's humping thing's not a phase. Apparently he's reached immature maturity.,success,strong,sadness,neutral
2478,Hey! He beat ya.,Hey! He lost ya.,success,strong,joy,surprise
2481,I'm gonna have to give him up.,I'm gonna have to keep him up.,success,strong,sadness,sadness
2482,Aww man! I can’t believe I locked myself out again!,Yay man! I can’t believe I locked myself out again!,success,strong,anger,surprise
2488,May I come in?,Must I come in?,success,strong,neutral,neutral
2493,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.","Okay Rach, before anything happens I just want to lay down a couple of ground freedoms.",success,strong,neutral,neutral
2498,The physical act of love.,The physical act of violence.,success,strong,joy,neutral
2499,What?! Are you crazy?,What?! Are you reasonable?,success,strong,surprise,surprise
2500,Oh so-so you weren't trying to entice me just now with your-your nakedness?,Oh so-so you weren't trying to entice me just now with your-your attire?,success,strong,surprise,surprise
2502,You weren't trying to entice me with your nakedness.,You weren't trying to repel me with your nakedness.,success,strong,joy,neutral
2509,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.","Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the mess.",success,strong,neutral,neutral
2511,"Aw come on Joey, it's easy.","Aw come on Joey, it's impossible.",success,strong,neutral,neutral
2512,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!","Y'know, it's hand, hand, head, head, up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz fists!",success,strong,neutral,joy
2513,"It's ah, step-ity, step and jazz hands.","It's ah, step-ity, step and jazz feet.",success,strong,sadness,neutral
2516,Wow! Fortunately she has a,Unfortunately! Fortunately she has a,success,strong,surprise,surprise
2517,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!","Oh, I so can't believe this! My uterus is an inhospitable paradise? I was trying so hard to be a good hostess!",success,strong,surprise,surprise
2518,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!","Oh, I can't doubt my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",success,strong,surprise,surprise
2524,"Above all, even though your chances of conceiving through natural means aren't great, you never know!","Above all, even though your chances of conceiving through natural means aren't hopeless, you never know!",success,strong,neutral,joy
2525,"So, keep having sex on a regular basis.","So, keep having sex on a sporadic basis.",success,strong,neutral,neutral
2528,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.","Ok, given your situation, the options with the greatest chances for success would be adoption, or insemination using a sperm donor.",success,strong,neutral,neutral
2530,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-","Well, y'know, monogamy can be a, uh, tricky reality. I mean, anthropologically speaking-",success,strong,neutral,neutral
2532,"We're kidding. C'mon, tell us!","We're kidding. Stop, tell us!",success,strong,joy,anger
2536,"No, she's at a faculty meeting.","No, she's at a faculty party.",success,strong,neutral,neutral
2539,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.","Unfortunately. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",success,strong,neutral,neutral
2541,Kinda like a big face without skin.,Absolutely like a big face without skin.,success,strong,neutral,neutral
2542,"Yes, I'm familiar with the concept. We can just look for it.","Yes, I'm unfamiliar with the concept. We can just look for it.",success,strong,neutral,neutral
2543,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.","Ok. Meh, you guys sure have a lot of books about bein' a lesbian.",success,strong,surprise,surprise
2544,"Well, you know, you have to take a course. Otherwise, they don't let you do it.","Well, you know, you have to take a course. Meanwhile, they don't let you do it.",success,strong,neutral,neutral
2545,"Hey, hey, Yertle the Turtle. A classic.","Hey, hey, Villain the Turtle. A classic.",success,strong,joy,neutral
2546,"Actually, I'm reading it to the baby.","Reluctantly, I'm reading it to the baby.",success,strong,neutral,neutral
2547,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?","The uh, the baby that hasn't been born yet? Wouldn't that mean you're... reasonable?",success,strong,surprise,anger
2548,"What, you don't think they can hear sounds in there?","What, you don't deny they can hear sounds in there?",success,strong,joy,surprise
2549,"You're not serious, I mean, you really... you really talk to it?","You're not kidding, I mean, you really... you really talk to it?",success,strong,surprise,surprise
2550,I have no idea what you just said.,I have no belief what you just said.,success,strong,neutral,surprise
2551,Put Joey on the phone.,Put Joey on the ground.,success,strong,neutral,neutral
2555,"Yeah, like that thought never entered my mind.","Yeah, like that thought always entered my mind.",success,strong,neutral,neutral
2558,And then the florist phoned to say there aren’t any tulips.,And then the florist forgot to say there aren’t any tulips.,success,strong,neutral,neutral
2565,Joey I can see you okay? You’re hiding behind the coats.,Joey I can see you okay? You’re hiding behind the despair.,success,strong,neutral,neutral
2566,"Okay listen, just give me anything I can make two of.","Okay ignore, just give me anything I can make two of.",success,strong,neutral,neutral
2567,"Well, if you don’t have anything to copy, why are you going down there?","Well, if you don’t have anything to explore, why are you going down there?",success,strong,neutral,neutral
2568,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?","Yeah, are you just going down there to gawk at that hot girl with the belly button ring never?",success,strong,anger,anger
2569,Yeah! You wanna come?,Yeah! You wanna leave?,success,strong,joy,joy
2578,Oh Willie’s still alive!,Oh Willie’s still gone!,success,strong,surprise,surprise
2581,"Oooh, I’m afraid that does not exist.","Oooh, I’m afraid that does not thrive.",success,strong,neutral,sadness
2582,"That’s not true, there are great pictures of us!","That’s not true, there are terrible pictures of us!",success,strong,surprise,joy
2585,"I don’t know what it is, I just can’t take a good picture.","I don’t know what it is, I just can’t take a good masterpiece.",success,strong,sadness,neutral
2586,"Oh, here’s a great one.","Oh, here’s a terrible one.",success,strong,joy,joy
2588,"I know, but look at me: all tan.","I know, but look at me: all pale.",success,strong,joy,neutral
2591,"Yeah that’s great! Next to that, Chandler won’t look so stupid.","Yeah that’s terrible! Next to that, Chandler won’t look so stupid.",success,strong,neutral,joy
2593,"All right, but I should warn you, I’m not going. I’m going.","All right, but I should assure you, I’m not going. I’m going.",success,strong,neutral,neutral
2595,No! They are mine!,No! They are yours!,success,strong,anger,anger
2600,Yeah that seems fair. We never use them.,Yeah that seems fair. We never break them.,success,strong,neutral,neutral
2601,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?","Look, I really need some help, okay? Why? Why did I have to speak in a British monotone?! What do I do?",success,strong,anger,surprise
2603,Why don’t you phase it out?,Why don’t you implement it out?,success,strong,neutral,neutral
2604,"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.","Yeah, emphasize the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",success,strong,anger,neutral
2605,"Yeah, I mean, come on Ross, no one will even notice. I mean they’re probably not even listening!","Yeah, I mean, come on Ross, no one will even criticize. I mean they’re probably not even listening!",success,strong,neutral,neutral
2607,Of course they’re listening to you! Everybody listens to you.,Of course they’re listening to you! Nobody listens to you.,success,strong,neutral,joy
2608,Monica you really think I should try this phasing out thing?,Monica you really think I should try this replacing out thing?,success,strong,neutral,surprise
